nombre,x,y,cuarto,tiempo,equipo_local,resultado_local,resultado_visitante,equipo_visitante,descripcion,anotado,id_partido,jornada,temporada,competicion,playoff
G. Yabusele,68.52729422894986,202.56666666666666,3C,05:25,Real Madrid,53,44,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Musa,38.87412488174078,121.61666666666666,1C,08:16,Real Madrid,6,0,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Musa,56.46371807000946,171.25,1C,04:02,Real Madrid,15,13,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Musa,158.34848628192998,96.43333333333332,1C,02:54,Real Madrid,17,13,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Musa,68.93940397350994,187.85000000000002,3C,07:28,Real Madrid,51,40,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Musa,99.94129612109745,40.13333333333333,3C,07:18,Real Madrid,51,40,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,35.14640491958373,175.95,1C,06:02,Real Madrid,11,8,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,65.30534531693473,145.11666666666667,1C,03:20,Real Madrid,17,13,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,38.42455061494797,118.26666666666667,1C,01:01,Real Madrid,23,17,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,83.83155156102177,250.43333333333334,3C,04:28,Real Madrid,56,49,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,130.19389782403027,48.1,4C,04:03,Real Madrid,71,68,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,34.247256385998114,155.71666666666667,4C,03:17,Real Madrid,74,70,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,159.17270577105015,208.53333333333336,4C,02:38,Real Madrid,75,72,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
F. Campazzo,41.477909176915794,137.7,4C,00:29,Real Madrid,80,76,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
V. Poirier,45.243093661305586,143.08333333333334,1C,02:09,Real Madrid,21,15,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
V. Poirier,30.350946073793757,161.5666666666667,3C,02:03,Real Madrid,61,53,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,48.18405865657522,132.76666666666668,1C,00:46,Real Madrid,25,17,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,121.78311258278147,230.71666666666667,1C,00:11,Real Madrid,25,17,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,108.389545884579,238.54999999999998,2C,08:52,Real Madrid,28,19,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,120.80903500473036,229.86666666666667,2C,07:07,Real Madrid,30,23,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,39.23003784295175,177.86666666666667,2C,03:52,Real Madrid,36,25,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,164.13675496688742,136.93333333333334,2C,02:52,Real Madrid,39,25,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
M. Hezonja,95.070908230842,36.166666666666664,4C,07:49,Real Madrid,66,60,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
F. Causeur,138.86693472090823,70.88333333333333,2C,08:59,Real Madrid,25,19,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,36.17667928098392,110.85000000000001,2C,05:55,Real Madrid,32,23,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,74.07204351939451,31.683333333333334,2C,03:25,Real Madrid,36,25,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,29.863907284768214,24.266666666666666,2C,02:19,Real Madrid,42,27,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
S. Llull,125.19238410596026,57.85,2C,00:22,Real Madrid,44,32,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,79.9352412488174,73.81666666666666,3C,00:52,Real Madrid,63,56,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
S. Llull,146.3411069063387,79.45,4C,09:02,Real Madrid,66,56,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
S. Llull,133.4158467360454,55.13333333333333,4C,07:11,Real Madrid,66,62,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,162.33845789971616,146.0666666666667,4C,06:09,Real Madrid,69,62,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
S. Llull,105.7108325449385,148.23333333333332,4C,05:36,Real Madrid,69,64,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
S. Llull,149.43192999053926,220.21666666666667,4C,02:09,Real Madrid,75,72,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
R. Fernández,133.43457899716176,62.8,2C,05:48,Real Madrid,32,23,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
R. Fernández,138.28623462630085,68.03333333333333,2C,01:40,Real Madrid,42,27,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
R. Fernández,96.23230842005678,38.3,3C,00:01,Real Madrid,63,56,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Rodríguez,47.02265846736046,145.15,2C,05:23,Real Madrid,32,25,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
S. Rodríguez,30.500804162724695,161.03333333333336,2C,04:26,Real Madrid,34,25,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
S. Rodríguez,28.608845789971618,104.18333333333334,3C,03:09,Real Madrid,56,51,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
S. Rodríguez,132.61035950804165,220.03333333333336,3C,02:52,Real Madrid,56,53,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
S. Rodríguez,35.427388836329236,119.06666666666666,4C,06:15,Real Madrid,66,62,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
W. Tavares,31.81206244087039,106.68333333333334,3C,08:08,Real Madrid,49,37,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
W. Tavares,66.84139072847681,125.55,3C,06:54,Real Madrid,51,40,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
W. Tavares,94.92105014191105,138.38333333333333,4C,04:58,Real Madrid,71,66,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Sleva,389.6169820245979,117.38333333333334,1C,09:27,Real Madrid,2,0,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Sleva,480.15,258.9166666666667,1C,08:00,Real Madrid,6,3,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
D. Sleva,362.73618732261116,203.03333333333333,1C,03:12,Real Madrid,17,13,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Sleva,473.40638599810785,159.23333333333335,2C,09:08,Real Madrid,25,19,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Sleva,338.1219962157048,137.3,3C,08:49,Real Madrid,49,34,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Sleva,403.9658940397351,216.66666666666669,3C,06:25,Real Madrid,53,42,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Sleva,480.15,141.25,3C,06:04,Real Madrid,53,44,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
D. Sleva,408.6114947965941,244.83333333333334,3C,01:07,Real Madrid,61,55,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,449.8037369914853,169.9,1C,08:58,Real Madrid,2,0,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,469.1166982024598,128.58333333333331,1C,06:15,Real Madrid,11,8,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,348.29361400189214,175.16666666666669,2C,06:08,Real Madrid,32,23,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,476.5908703878903,126.58333333333333,2C,04:04,Real Madrid,34,25,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,402.16759697256384,157.88333333333333,3C,02:14,Real Madrid,59,53,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,446.56305581835386,191.48333333333335,3C,00:20,Real Madrid,63,56,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,467.2247398297067,121.55000000000001,4C,09:36,Real Madrid,63,56,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,472.4697729422895,121.56666666666668,4C,04:28,Real Madrid,71,68,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,420.0194418164617,191.64999999999998,4C,01:55,Real Madrid,75,72,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
H. Sant-Roos,379.68888363292336,52.56666666666666,4C,00:16,Real Madrid,80,76,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,470.6902081362346,129.51666666666668,1C,08:22,Real Madrid,4,0,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,351.64668874172185,97.01666666666667,1C,07:26,Real Madrid,9,4,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,473.0879375591296,25.016666666666666,1C,06:45,Real Madrid,9,4,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,355.50553453169346,82.75,1C,02:35,Real Madrid,19,13,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,469.82852412488177,123.85000000000001,2C,02:38,Real Madrid,39,27,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,473.5375118259224,167.10000000000002,2C,01:59,Real Madrid,42,27,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,477.4900189214759,161.11666666666667,2C,01:24,Real Madrid,42,27,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,480.15,257.03333333333336,2C,01:19,Real Madrid,42,27,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,472.33864711447495,129.63333333333333,2C,00:01,Real Madrid,44,34,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,408.94867549668874,37.8,3C,08:34,Real Madrid,49,37,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,480.15,141.25,3C,04:36,Real Madrid,53,49,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,480.15,141.25,3C,03:30,Real Madrid,56,51,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,480.15,141.25,3C,03:06,Real Madrid,56,53,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
D. Ennis,414.39976348155153,91.53333333333333,4C,04:41,Real Madrid,71,66,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,428.4114947965941,146.01666666666668,4C,03:06,Real Madrid,75,70,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
D. Ennis,468.51726584673605,150.29999999999998,4C,00:46,Real Madrid,78,76,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,471.7204824976348,164.49999999999997,1C,06:41,Real Madrid,9,6,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,354.4190633869442,190.41666666666669,1C,05:36,Real Madrid,11,11,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,470.1282403027436,112.46666666666667,1C,04:59,Real Madrid,11,11,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,345.67109744560076,99.76666666666667,1C,03:47,Real Madrid,15,13,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,386.3950331125828,230.04999999999998,2C,03:07,Real Madrid,36,25,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,349.8483916745506,100.45,2C,00:39,Real Madrid,44,32,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,376.84157994323556,222.63333333333335,3C,03:54,Real Madrid,56,49,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,436.65368968779563,143.33333333333331,3C,01:44,Real Madrid,61,55,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,428.5613528855251,144.66666666666666,3C,00:26,Real Madrid,63,56,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
M. Todorovic,335.25596026490064,148.13333333333333,4C,02:29,Real Madrid,75,72,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
A. Kurucs,480.15,27.416666666666664,1C,04:08,Real Madrid,13,13,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
A. Kurucs,343.6854777672658,128.26666666666668,4C,09:33,Real Madrid,63,56,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
A. Kurucs,468.8357142857143,158.85,4C,06:45,Real Madrid,66,62,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
M. Diagné,480.15,141.25,1C,02:28,Real Madrid,19,15,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
M. Diagné,480.15,141.25,1C,01:18,Real Madrid,23,17,UCAM Murcia,Mate,True,103997,1,2023-2024,Copa del Rey,False
M. Diagné,371.14697256386,216.65,2C,09:32,Real Madrid,25,17,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
M. Diagné,379.9136707663198,194.7833333333333,4C,08:41,Real Madrid,66,58,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
M. Diagné,385.27109744560073,160.39999999999998,4C,06:50,Real Madrid,66,62,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
T. Caupain,403.14167455061494,127.06666666666666,1C,01:49,Real Madrid,21,15,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
T. Caupain,384.4843424787133,231.83333333333334,1C,00:01,Real Madrid,25,17,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
T. Caupain,352.1899243140965,77.86666666666667,3C,07:43,Real Madrid,49,40,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
T. Caupain,363.76646168401135,73.58333333333333,3C,05:02,Real Madrid,53,47,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
T. Caupain,439.89437086092715,26.016666666666666,4C,06:35,Real Madrid,66,62,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
T. Caupain,471.02738883632924,22.633333333333336,4C,00:06,Real Madrid,82,79,UCAM Murcia,Triple,True,103997,1,2023-2024,Copa del Rey,False
T. Caupain,227.17081362346266,68.93333333333334,4C,00:01,Real Madrid,84,79,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
R. Kurucs,467.9365657521287,113.93333333333334,2C,08:35,Real Madrid,28,21,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
R. Kurucs,473.5562440870388,131.88333333333335,2C,08:10,Real Madrid,28,23,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
R. Kurucs,471.3271050141911,258.2,3C,06:32,Real Madrid,53,40,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
R. Kurucs,458.8139545884579,174.3,4C,03:03,Real Madrid,75,72,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
D. Jelinek,343.94772942289495,168.16666666666669,2C,06:53,Real Madrid,30,23,UCAM Murcia,Triple,False,103997,1,2023-2024,Copa del Rey,False
N. Radovic,451.60203405865656,135.61666666666667,2C,05:38,Real Madrid,32,25,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
N. Radovic,480.15,193.53333333333333,2C,04:58,Real Madrid,32,25,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
N. Radovic,412.9011825922422,144.63333333333333,4C,07:38,Real Madrid,66,62,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
N. Radovic,469.229091769158,175.6333333333333,4C,05:24,Real Madrid,69,66,UCAM Murcia,Tiro de 2,True,103997,1,2023-2024,Copa del Rey,False
N. Radovic,455.32975402081365,123.1,4C,03:31,Real Madrid,72,70,UCAM Murcia,Tiro de 2,False,103997,1,2023-2024,Copa del Rey,False
N. Brussino,152.52275307473982,86.63333333333334,1C,09:50,Dreamland GC,0,0,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
N. Brussino,133.45331125827815,65.3,2C,03:24,Dreamland GC,29,23,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
N. Brussino,27.784626300851468,27.51666666666667,2C,00:19,Dreamland GC,35,32,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
N. Brussino,29.3581362346263,121.95,3C,08:44,Dreamland GC,39,32,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
N. Brussino,71.28093661305581,186.95000000000002,3C,05:27,Dreamland GC,43,39,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
N. Brussino,164.79238410596028,167.36666666666667,3C,03:22,Dreamland GC,47,41,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
N. Brussino,24.75,256.9166666666667,4C,00:00,Dreamland GC,77,77,Valencia Basket,Triple,True,103998,1,2023-2024,Copa del Rey,False
J. Shurna,104.38084200567643,44.2,1C,09:21,Dreamland GC,3,0,Valencia Basket,Triple,True,103998,1,2023-2024,Copa del Rey,False
J. Shurna,93.57232734153266,100.65,1C,07:11,Dreamland GC,9,2,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
J. Shurna,80.53467360454115,251.98333333333335,1C,06:32,Dreamland GC,9,5,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,49.176868495742674,84.25,1C,05:09,Dreamland GC,9,9,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,61.46523178807948,96.23333333333333,1C,03:51,Dreamland GC,11,9,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,32.35529801324504,25.316666666666666,1C,03:20,Dreamland GC,11,9,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,95.52048249763482,246.76666666666668,3C,08:06,Dreamland GC,39,34,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,40.84101229895932,78.68333333333332,3C,02:37,Dreamland GC,47,43,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,131.61754966887418,64.11666666666667,4C,05:24,Dreamland GC,64,61,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
J. Shurna,152.09191106906337,201.71666666666667,4C,02:59,Dreamland GC,69,70,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
E. Happ,34.58443708609272,109.25,1C,08:43,Dreamland GC,5,0,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
E. Happ,27.185193945127722,150.53333333333336,2C,04:46,Dreamland GC,29,23,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
E. Happ,30.14489120151372,115.5,3C,09:47,Dreamland GC,37,32,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
E. Happ,29.601655629139074,119.55,3C,07:21,Dreamland GC,41,37,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
E. Happ,24.75,141.25,4C,06:13,Dreamland GC,64,61,Valencia Basket,Mate,True,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,135.83230842005676,141.98333333333335,1C,07:45,Dreamland GC,7,2,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,168.20165562913905,135.38333333333333,2C,04:00,Dreamland GC,29,23,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,100.63438978240303,199.13333333333333,2C,01:27,Dreamland GC,33,28,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,167.30250709555347,142.43333333333337,4C,01:07,Dreamland GC,72,77,Valencia Basket,Triple,True,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,38.218495742667926,176.88333333333333,4C,00:33,Dreamland GC,74,77,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
AJ Slaughter,130.39995269631032,55.63333333333333,PR1,04:19,Dreamland GC,77,80,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
B. Lammers,41.79635761589404,129.3,1C,04:25,Dreamland GC,11,9,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
B. Lammers,168.05179754020813,132.06666666666666,1C,02:53,Dreamland GC,11,11,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
B. Lammers,24.75,141.25,2C,09:27,Dreamland GC,20,17,Valencia Basket,Mate,True,103998,1,2023-2024,Copa del Rey,False
B. Lammers,91.19333017975401,85.7,2C,09:01,Dreamland GC,20,17,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
B. Lammers,73.5100756859035,137.8,3C,06:24,Dreamland GC,41,39,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
B. Lammers,24.75,141.25,3C,04:19,Dreamland GC,47,39,Valencia Basket,Mate,True,103998,1,2023-2024,Copa del Rey,False
B. Lammers,29.657852412488175,152.66666666666669,3C,01:58,Dreamland GC,49,44,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
B. Lammers,116.5193472090823,111.33333333333334,4C,01:54,Dreamland GC,69,75,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,91.92388836329233,98.88333333333334,1C,02:18,Dreamland GC,13,13,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,71.07488174077578,152.66666666666669,1C,01:43,Dreamland GC,15,13,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,33.085856196783354,160.8,1C,01:04,Dreamland GC,17,15,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,170.9178334910123,134.23333333333332,1C,00:31,Dreamland GC,18,17,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,90.74375591296122,34.36666666666667,1C,00:02,Dreamland GC,18,17,Valencia Basket,Triple,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,24.75,258.8666666666667,2C,07:52,Dreamland GC,25,19,Valencia Basket,Triple,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,24.75,245.43333333333334,2C,07:07,Dreamland GC,25,19,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,24.75,141.25,2C,05:33,Dreamland GC,27,21,Valencia Basket,Mate,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,124.7240775780511,140.1,3C,06:27,Dreamland GC,41,39,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,28.964758751182593,40.099999999999994,3C,00:38,Dreamland GC,54,47,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,24.75,22.5,4C,09:32,Dreamland GC,57,50,Valencia Basket,Triple,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,69.83855250709556,160.65,4C,08:24,Dreamland GC,57,52,Valencia Basket,Tiro de 2,False,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,24.75,123.93333333333334,4C,08:07,Dreamland GC,59,54,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
S. Landesberg,112.36078524124883,168.45,4C,04:41,Dreamland GC,66,63,Valencia Basket,Tiro de 2,True,103998,1,2023-2024,Copa del Rey,False
